,Open,High,Low,Close,Volume
2026-02-19,888.2213401515087,911.3448188119642,905.2458621650596,908.2953404885119,4276787.0
2026-02-20,908.2953404885119,899.2531129627531,892.609444852894,895.9312789078235,62974870.0
2026-02-23,895.9312789078235,923.9054732935567,920.7287353585084,922.3171043260326,43245272.0
2026-02-24,922.3171043260326,931.7538706591223,908.7606417887927,920.2572562239575,25278769.0
2026-02-25,920.2572562239575,920.3008081603161,901.9225429478854,911.1116755541008,17342276.0
2026-02-26,911.1116755541008,896.8010044342486,895.9470194890184,896.3740119616335,36829066.0
2026-02-27,896.3740119616335,888.9970179928322,885.595799266455,887.2964086296436,71863927.0
2026-03-02,887.2964086296436,896.3722689478614,890.1141732987958,893.2432211233286,3228807.0
2026-03-03,893.2432211233286,928.0906845887001,880.6113104014706,904.3509974950854,27288599.0
2026-03-04,904.3509974950854,909.7510509059235,907.0903360844992,908.4206934952114,57495163.0
2026-03-05,908.4206934952114,929.2156243491144,914.330346578403,921.7729854637587,51840603.0
2026-03-06,921.7729854637587,935.8676060388564,923.0008347929545,929.4342204159054,34134440.0
2026-03-09,929.4342204159054,916.7387500467188,910.8721523320982,913.8054511894085,66825507.0
2026-03-10,913.8054511894085,895.6727543800434,877.5185620427251,886.5956582113843,43156180.0
2026-03-11,886.5956582113843,894.0510565765877,887.5142407729892,890.7826486747884,73572022.0
2026-03-12,890.7826486747884,922.4109492276,912.9286125516037,917.6697808896018,77912072.0
2026-03-13,917.6697808896018,962.3521977978045,956.5070236612256,959.429610729515,37823502.0
2026-03-16,959.429610729515,956.1106201827963,954.1014199126901,955.1060200477432,39967791.0
2026-03-17,955.1060200477432,942.4784071904584,926.3331187274019,934.4057629589302,9640167.0
2026-03-18,934.4057629589302,941.061594428137,926.303993134101,933.682793781119,9322153.0
2026-03-19,933.682793781119,957.7678923732681,951.8972603467487,954.8325763600084,45391803.0
2026-03-20,954.8325763600084,977.7785434863451,974.1222293503884,975.9503864183667,38073939.0
2026-03-23,975.9503864183667,1005.7530963854797,991.8582482803276,998.8056723329037,53588363.0
2026-03-24,998.8056723329037,1037.6186236681278,1022.3587537658794,1029.9886887170037,44023297.0
2026-03-25,1029.9886887170037,1013.9054445932062,1008.8813141906975,1011.3933793919518,20303750.0
2026-03-26,1011.3933793919518,1031.0461485498856,1005.1160528216833,1018.0811006857845,59678210.0
2026-03-27,1018.0811006857845,1026.6690670996638,1017.9698693281196,1022.3194682138917,56134634.0
2026-03-30,1022.3194682138917,1039.8398113469323,1039.6079850236476,1039.72389818529,65442983.0
2026-03-31,1039.72389818529,1050.7092505391836,1049.028466117829,1049.8688583285063,32284261.0
2026-04-01,1049.8688583285063,1044.8423157493826,1026.139724761017,1035.4910202551998,69480480.0
2026-04-02,1035.4910202551998,1058.48477953452,1029.3346773138069,1043.9097284241634,20737371.0
2026-04-03,1043.9097284241634,1031.611200600125,1014.6347251631288,1023.1229628816268,64344320.0
2026-04-06,1023.1229628816268,1044.785704622101,1040.7000465204424,1042.7428755712717,11163766.0
2026-04-07,1042.7428755712717,1043.9928301030889,1042.5487284719868,1043.2707792875378,61636639.0
2026-04-08,1043.2707792875378,1063.5168733884695,1051.901916505771,1057.7093949471202,35833647.0
2026-04-09,1057.7093949471202,1102.0776196712734,1100.4777686623145,1101.277694166794,4843236.0
2026-04-10,1101.277694166794,1102.6490405740858,1100.8375394395182,1101.743290006802,14126467.0
2026-04-13,1101.743290006802,1081.511020348547,1071.5231061717827,1076.5170632601648,76488797.0
2026-04-14,1076.5170632601648,1097.8101341068223,1083.182324268973,1090.4962291878976,58366866.0
2026-04-15,1090.4962291878976,1151.7603912268416,1136.560878369811,1144.1606347983263,33853087.0
2026-04-16,1144.1606347983263,1130.7819192623451,1112.4204131455235,1121.6011662039343,24362925.0
2026-04-17,1121.6011662039343,1135.388885940561,1126.0120866994612,1130.7004863200111,32781302.0
2026-04-20,1130.7004863200111,1096.633290956179,1074.5882740654463,1085.6107825108127,51439294.0
2026-04-21,1085.6107825108127,1107.8616510260454,1067.9307982094952,1087.8962246177703,73335020.0
2026-04-22,1087.8962246177703,1079.655459776275,1078.3326935794573,1078.9940766778661,67972086.0
2026-04-23,1078.9940766778661,1046.03724689958,1040.2842902533678,1043.1607685764739,52122260.0
2026-04-24,1043.1607685764739,1064.5476847024313,1051.1796983860352,1057.8636915442332,29640477.0
2026-04-27,1057.8636915442332,1040.262787184363,1035.0495848407093,1037.6561860125362,43537804.0
2026-04-28,1037.6561860125362,1014.1191323192859,1007.0622998099257,1010.5907160646058,47145249.0
2026-04-29,1010.5907160646058,1047.3195066987985,1038.3597527675172,1042.8396297331578,43682179.0
2026-04-30,1042.8396297331578,1102.366739618491,1091.9001184690483,1097.1334290437696,31754469.0
2026-05-01,1097.1334290437696,1083.7447027704393,1076.3105378169535,1080.0276202936964,49384057.0
2026-05-04,1080.0276202936964,1099.7176884692926,1082.8923434014218,1091.3050159353572,27698550.0
2026-05-05,1091.3050159353572,1099.574402425969,1055.5361637107592,1077.5552830683641,22729471.0
2026-05-06,1077.5552830683641,1100.8810199951229,1095.9939660976768,1098.4374930463998,56148890.0
2026-05-07,1098.4374930463998,1094.1106876386293,1091.592006577749,1092.8513471081892,4592536.0
2026-05-08,1092.8513471081892,1130.1955600252347,1123.92046533604,1127.0580126806374,46918675.0
2026-05-11,1127.0580126806374,1148.8241922759025,1118.869247070158,1133.8467196730303,67532833.0
2026-05-12,1133.8467196730303,1142.2502909305254,1140.8836316453917,1141.5669612879585,74613245.0
2026-05-13,1141.5669612879585,1155.5885428709862,1141.8799641079809,1148.7342534894835,19296381.0
2026-05-14,1148.7342534894835,1185.7329057681486,1164.792767936815,1175.2628368524818,56745732.0
2026-05-15,1175.2628368524818,1209.734172087812,1208.7753526819401,1209.2547623848761,22218082.0
2026-05-18,1209.2547623848761,1241.8105852828758,1234.396194330268,1238.1033898065718,63963740.0
2026-05-19,1238.1033898065718,1252.0456602997765,1218.8082558471674,1235.426958073472,67454344.0
2026-05-20,1235.426958073472,1247.3002483167136,1218.0338994422757,1232.6670738794946,30190067.0
2026-05-21,1232.6670738794946,1266.3039860911067,1249.1996531810537,1257.7518196360802,53359205.0
2026-05-22,1257.7518196360802,1267.8941336555972,1256.1410431817371,1262.0175884186672,42990129.0
