,Open,High,Low,Close,Volume
2026-05-06,436.53940315035516,439.2966355596178,435.67047680876317,437.4835561841905,69887955.0
2026-05-07,437.4835561841905,438.86572681588166,432.86525104859015,435.8654889322359,13765788.0
2026-05-08,435.8654889322359,433.537865916199,431.82146657088305,432.679666243541,32725231.0
2026-05-11,432.679666243541,430.92318267230775,429.6169407090039,430.27006169065584,37261362.0
2026-05-12,430.27006169065584,430.26583010443164,427.1362510569571,428.7010405806944,33766658.0
2026-05-13,428.7010405806944,438.3956542303718,436.765257285,437.5804557576859,16284450.0
2026-05-14,437.5804557576859,442.077598805541,434.4848447430803,438.28122177431067,46526276.0
2026-05-15,438.28122177431067,437.4660395741538,429.4006793013207,433.43335943773724,70687322.0
2026-05-18,433.43335943773724,438.8587327006829,433.16667071504077,436.0127017078618,27435339.0
2026-05-19,436.0127017078618,423.95823621182666,421.68086854134157,422.8195523765841,45563219.0
2026-05-20,422.8195523765841,434.05537108258363,433.75958456866545,433.90747782562454,58313452.0
2026-05-21,433.90747782562454,443.644503535622,437.7923378187754,440.7184206771987,30963091.0
2026-05-22,440.7184206771987,440.85314252570544,437.569953298092,439.2115479118987,16912584.0
